Frame,Raw_Intensity,Processed_Intensity
5769,246.87,0.63
5770,204.39,0.5267
5771,193.73,0.6774
5772,3.04,0.585
5773,186.54,0.6101
5774,133.89,0.5765
5775,235.09,0.747
5776,152.59,0.5966
5777,211.7,0.4891
5778,2.53,0.4688
5779,2.36,0.5014
5780,210.2,0.4927
5781,192.54,0.6473
5782,201.04,0.8103
5783,191.66,0.7959
5784,201.79,0.8189
5785,192.6,0.8207
5786,220.62,0.6659
5787,203.23,0.503
5788,2.29,0.4967
5789,2.54,0.4672
5790,184.9,0.4684
5791,184.54,0.6201
5792,204.66,0.7804
5793,187.9,0.7914
5794,198.58,0.7967
5795,198.46,0.7851
5796,190.97,0.7961
5797,190.53,0.7412
5798,201.27,0.7846
5799,131.46,0.6301
5800,251.52,0.6477
5801,2.05,0.6364
5802,212.03,0.6337
5803,187.38,0.5603
5804,128.18,0.6765
5805,161.73,0.6644
5806,144.24,0.5265
5807,197.22,0.4238
5808,18.7,0.4958
5809,2.5,0.4969
5810,249.75,0.5095
5811,145.68,0.4965
5812,212.6,0.5969
5813,2.78,0.5197
5814,125.36,0.5476
5815,155.31,0.5012
5816,179.74,0.6688
5817,155.84,0.7551
5818,207.84,0.8208
5819,231.0,0.6758
5820,235.66,0.5504
5821,2.31,0.3823
5822,2.42,0.1954
5823,2.28,0.1208
5824,2.38,0.2605
5825,144.34,0.4001
5826,173.22,0.5652
5827,173.2,0.5654
5828,204.17,0.5831
5829,2.72,0.5721
5830,165.93,0.5359
5831,159.76,0.3707
5832,128.99,0.5473
5833,2.06,0.5175
5834,218.71,0.4966
5835,129.48,0.509
5836,134.26,0.6262
5837,144.16,0.5853
5838,145.35,0.6044
5839,168.72,0.6035
5840,152.82,0.597
5841,133.11,0.5784
5842,136.25,0.6197
5843,122.61,0.6736
5844,219.2,0.6646
5845,218.74,0.7325
5846,122.11,0.7851
5847,219.31,0.7955
5848,187.04,0.737
5849,231.86,0.7623
5850,147.25,0.7494
5851,153.08,0.5977
5852,203.43,0.4097
5853,1.49,0.4545
5854,1.84,0.4679
5855,202.04,0.4599
5856,169.59,0.5994
5857,193.54,0.7672
5858,172.15,0.6034
5859,207.18,0.6295
5860,1.65,0.6441
5861,201.54,0.6762
5862,211.36,0.6581
5863,211.45,0.808
5864,184.98,0.7943
5865,185.0,0.7776
5866,184.84,0.7727
5867,190.9,0.7589
5868,205.43,0.6093
5869,168.13,0.6246
5870,1.96,0.6446
5871,203.55,0.6229
5872,215.4,0.4871
5873,178.98,0.6658
5874,1.96,0.6718
5875,220.54,0.6673
5876,210.85,0.6924
5877,209.9,0.8708
5878,209.79,0.8031
5879,220.1,0.732
5880,137.75,0.7439
5881,123.84,0.7515
5882,224.55,0.7405
5883,219.06,0.7335
5884,206.67,0.8033
5885,129.08,0.7429
5886,209.28,0.5661
5887,150.67,0.3985
5888,2.77,0.2941
5889,1.64,0.124
5890,1.31,0.1471
5891,1.21,0.2912
5892,178.98,0.4461
5893,179.04,0.5951
5894,191.14,0.7161
5895,183.62,0.6921
5896,149.16,0.6592
5897,149.64,0.615
5898,138.78,0.6108
5899,137.07,0.4899
5900,178.55,0.4873
5901,1.26,0.4838
5902,146.44,0.521
5903,134.52,0.5242
5904,182.55,0.7028
5905,182.47,0.5857
5906,219.74,0.6365
5907,3.18,0.6474
5908,196.63,0.6566
5909,195.94,0.4782
5910,193.72,0.6428
5911,1.46,0.6618
5912,204.54,0.5042
5913,219.86,0.3484
5914,3.21,0.5018
5915,3.1,0.516
5916,189.09,0.4879
5917,221.88,0.6723
5918,185.58,0.8662
5919,228.73,0.7142
5920,240.34,0.711
5921,3.16,0.7012
5922,217.86,0.6563
5923,173.64,0.5919
5924,173.78,0.7035
5925,161.65,0.6587
5926,139.6,0.6703
5927,163.07,0.6324
5928,187.8,0.7035
5929,127.43,0.5906
5930,248.59,0.6179
5931,1.54,0.6258
5932,196.46,0.6947
5933,197.5,0.4936
5934,211.69,0.4944
5935,2.62,0.4862
5936,2.45,0.4773
5937,186.47,0.4568
5938,186.55,0.6168
5939,186.66,0.7763
5940,198.39,0.7858
5941,197.5,0.7366
5942,198.12,0.693
5943,126.36,0.674
5944,133.28,0.6723
5945,175.24,0.6786
5946,195.41,0.678
5947,205.76,0.7092
5948,125.62,0.707
5949,171.52,0.7052
5950,172.52,0.5387
5951,193.23,0.5827
5952,2.1,0.6009
5953,179.44,0.6116
5954,193.76,0.4546
5955,185.6,0.6394
5956,1.17,0.6304
5957,228.14,0.5925
5958,168.42,0.5976
5959,147.4,0.7518
5960,191.85,0.6783
5961,189.78,0.6984
5962,138.3,0.7391
5963,192.98,0.7339
5964,197.24,0.7399
5965,185.5,0.781
5966,197.08,0.7841
5967,188.58,0.7884
5968,196.78,0.8031
5969,202.52,0.7402
5970,203.43,0.5871
5971,120.1,0.6028
5972,1.35,0.5764
5973,215.96,0.5763
5974,170.2,0.4792
5975,203.35,0.5896
5976,1.31,0.5416
5977,136.4,0.5593
5978,157.24,0.5672
5979,191.87,0.7087
5980,213.01,0.5987
5981,174.46,0.6414
5982,1.8,0.6445
5983,209.46,0.6303
5984,195.61,0.6478
5985,195.68,0.8066
5986,195.91,0.7964
5987,196.03,0.7976
5988,197.03,0.7473
5989,196.97,0.7528
5990,134.21,0.5944
5991,202.65,0.4347
5992,2.28,0.4411
5993,1.62,0.489
5994,204.83,0.4892
5995,192.76,0.589
5996,202.89,0.7397
5997,124.44,0.7269
5998,185.91,0.7308
5999,189.23,0.7196
6000,197.49,0.7725
6001,189.15,0.7697
6002,189.22,0.7873
6003,182.4,0.7945
6004,210.78,0.8195
6005,206.28,0.8698
6006,219.8,0.8806
6007,250.71,0.8232
6008,195.62,0.6561
6009,140.6,0.4781
6010,1.82,0.2745
6011,2.1,0.1162
6012,1.67,0.1549
6013,1.9,0.3251
6014,187.95,0.4015
6015,209.99,0.4013
6016,95.56,0.5686
6017,1.46,0.5838
6018,206.59,0.5633
6019,206.5,0.6452
6020,184.96,0.8154
6021,195.72,0.648
6022,209.71,0.6419
6023,1.7,0.6449
6024,199.07,0.5979
6025,188.64,0.5399
6026,138.25,0.7068
6027,138.78,0.7065
6028,205.91,0.7204
6029,198.71,0.6086
6030,205.62,0.4964
6031,1.4,0.3291
6032,1.56,0.3575
6033,1.24,0.3322
6034,233.4,0.4855
6035,174.7,0.4857
6036,189.02,0.6484
6037,1.8,0.5846
6038,200.19,0.6054
6039,155.41,0.6142
6040,200.1,0.7518
6041,199.82,0.7274
6042,170.16,0.7095
6043,170.23,0.7106
6044,133.54,0.7106
6045,201.53,0.6811
6046,199.74,0.7069
6047,134.16,0.7365
6048,201.8,0.7062
6049,169.67,0.5443
6050,164.5,0.6211
6051,1.7,0.6091
6052,228.04,0.6232
6053,187.21,0.4902
6054,186.85,0.539
6055,1.84,0.5096
6056,61.32,0.5158
6057,192.13,0.5218
6058,194.83,0.6947
6059,194.11,0.8192
6060,213.34,0.8358
6061,213.67,0.8499
6062,212.44,0.8802
6063,212.14,0.707
6064,231.17,0.5337
6065,1.48,0.3614
6066,1.61,0.348
6067,1.6,0.3192
6068,195.82,0.5101
6069,195.97,0.5099
6070,234.98,0.6603
6071,1.34,0.6602
6072,185.59,0.6597
6073,195.73,0.4693
6074,195.37,0.6384
6075,2.0,0.6585
6076,208.2,0.6704
6077,210.22,0.6825
6078,210.27,0.8527
6079,210.17,0.8426
6080,210.2,0.8755
6081,195.88,0.8821
6082,250.44,0.8797
6083,218.4,0.8772
6084,207.22,0.8863
6085,207.09,0.8509
6086,206.98,0.8371
6087,207.18,0.8363
6088,201.58,0.7537
6089,206.13,0.5858
6090,106.1,0.5225
6091,1.54,0.5256
6092,129.76,0.5166
6093,205.35,0.4313
6094,195.16,0.5473
6095,1.8,0.5971
6096,143.37,0.5885
6097,190.7,0.5874
6098,194.78,0.7418
6099,193.81,0.7368
6100,190.73,0.7294
6101,137.31,0.7233
6102,181.62,0.7301
6103,187.35,0.7388
6104,202.07,0.791
6105,201.4,0.8163
6106,201.18,0.8145
6107,212.48,0.8083
6108,185.26,0.7635
6109,194.48,0.6
6110,146.5,0.4278
6111,1.27,0.4327
6112,1.75,0.4462
6113,191.31,0.4556
6114,211.02,0.4558
6115,157.99,0.6129
6116,1.44,0.6152
6117,193.98,0.6011
6118,194.12,0.6302
6119,193.8,0.7527
6120,193.58,0.596
6121,151.25,0.5474
6122,2.36,0.5394
6123,134.66,0.5315
6124,183.94,0.567
6125,183.92,0.7318
6126,194.69,0.7615
6127,203.9,0.6134
6128,171.02,0.4642
6129,2.81,0.3061
6130,1.44,0.32
6131,1.19,0.3456
6132,220.99,0.4572
6133,202.24,0.4579
6134,139.44,0.4581
6135,2.26,0.3844
6136,1.48,0.3596
6137,130.82,0.3854
6138,171.84,0.5261
6139,171.0,0.6735
6140,174.33,0.7157
6141,181.84,0.7227
6142,182.5,0.5846
6143,180.35,0.6198
6144,2.1,0.5799
6145,217.34,0.5383
6146,133.12,0.4986
6147,131.54,0.6623
6148,131.77,0.616
6149,202.43,0.6541
6150,160.69,0.5488
6151,179.73,0.6023
6152,2.69,0.5993
6153,197.24,0.5825
6154,198.77,0.4376
6155,140.13,0.5064
6156,2.5,0.4997
6157,86.78,0.4958
6158,189.1,0.5395
6159,194.01,0.6958
6160,193.53,0.628
6161,193.72,0.4767
6162,3.77,0.4818
6163,4.11,0.5244
6164,200.18,0.5316
6165,245.7,0.7083
6166,202.53,0.8848
6167,219.87,0.8707
6168,220.1,0.8386
6169,182.85,0.812
6170,206.49,0.8013
6171,169.93,0.6235
6172,206.78,0.6425
6173,2.67,0.6419
6174,206.01,0.6784
6175,205.82,0.6757
6176,214.56,0.8353
6177,203.48,0.8166
6178,197.95,0.8058
6179,183.06,0.7921
6180,192.62,0.7929
6181,197.87,0.7831
6182,204.46,0.6349
6183,185.97,0.653
6184,1.68,0.6668
6185,214.75,0.6844
6186,214.86,0.6959
6187,225.94,0.8557
6188,200.05,0.844
6189,197.1,0.8375
6190,200.45,0.6546
6191,206.93,0.6694
6192,2.19,0.6608
6193,218.1,0.6106
6194,186.6,0.443
6195,139.13,0.6021
6196,1.81,0.555
6197,196.87,0.5333
6198,160.41,0.5275
6199,160.07,0.6338
6200,132.13,0.6357
6201,131.75,0.6102
6202,199.27,0.4806
6203,129.22,0.3741
6204,1.47,0.4111
6205,1.82,0.3927
6206,177.02,0.4659
6207,176.85,0.481
6208,218.67,0.6719
6209,19.99,0.7205
6210,235.31,0.5778
6211,236.53,0.5892
6212,2.31,0.7539
6213,232.59,0.7409
6214,221.49,0.5495
6215,219.44,0.7158
6216,2.3,0.6939
6217,205.83,0.6811
6218,205.75,0.6135
6219,205.86,0.7864
6220,136.73,0.7927
6221,213.77,0.7301
6222,213.62,0.6673
6223,129.08,0.7244
6224,129.07,0.7181
6225,206.63,0.6488
6226,205.95,0.699
6227,128.94,0.7732
6228,190.5,0.7777
6229,219.8,0.6785
6230,212.08,0.7591
6231,84.61,0.7864
6232,227.54,0.6148
6233,223.91,0.4439
6234,9.88,0.5606
6235,3.04,0.5586
6236,227.39,0.5382
6237,225.06,0.6986
6238,199.0,0.839
6239,206.02,0.6545
6240,174.8,0.6524
6241,1.77,0.6412
6242,222.42,0.6208
6243,185.38,0.6421
6244,181.03,0.812
6245,200.9,0.7662
6246,209.56,0.7507
6247,166.41,0.7552
6248,166.39,0.7406
6249,186.54,0.5713
6250,183.02,0.6219
6251,2.49,0.6555
6252,228.34,0.6758
6253,207.45,0.5282
6254,211.36,0.5282
6255,2.48,0.5076
6256,2.44,0.4911
6257,203.22,0.473
6258,187.18,0.6246
6259,189.23,0.7909
6260,187.92,0.7852
6261,205.93,0.78
6262,196.25,0.7726
6263,180.83,0.7655
6264,180.17,0.7436
6265,179.19,0.7298
6266,179.13,0.7288
6267,179.42,0.7576
6268,179.57,0.7374
6269,215.44,0.5923
6270,154.46,0.4469
6271,1.65,0.4644
6272,1.55,0.4524
6273,200.91,0.4799
6274,200.84,0.633
6275,188.02,0.7997
6276,188.97,0.8045
6277,205.51,0.8088
6278,206.75,0.8177
6279,206.07,0.8462
6280,199.02,0.6792
6281,223.83,0.6651
6282,1.18,0.6364
6283,189.42,0.6141
6284,170.96,0.5717
6285,171.84,0.6921
6286,171.96,0.7125
6287,148.42,0.7153
6288,214.39,0.7394
6289,174.38,0.77
6290,201.31,0.65
6291,209.45,0.5796
6292,1.6,0.6062
6293,128.31,0.61
6294,206.88,0.4401
6295,205.88,0.6128
6296,1.6,0.6697
6297,212.96,0.6556
6298,197.86,0.6558
6299,189.7,0.8231
6300,206.06,0.8133
6301,206.27,0.6527
6302,200.92,0.4999
6303,1.5,0.5105
6304,2.68,0.525
6305,219.07,0.5242
6306,223.97,0.5239
6307,200.05,0.6289
6308,1.1,0.6057
6309,131.09,0.5785
6310,190.75,0.4169
6311,190.69,0.5866
6312,2.28,0.619
6313,208.72,0.6247
6314,170.68,0.4697
6315,197.76,0.469
6316,1.1,0.4669
6317,1.41,0.496
6318,206.1,0.5031
6319,206.28,0.6755
6320,206.47,0.8292
6321,212.02,0.8201
6322,189.49,0.7658
6323,194.97,0.7075
6324,139.76,0.6888
6325,135.16,0.6946
6326,189.12,0.6693
6327,196.6,0.6705
6328,164.11,0.7136
6329,141.18,0.7125
6330,187.87,0.7109
6331,187.84,0.5787
6332,194.64,0.6205
6333,2.32,0.6232
6334,192.32,0.6572
6335,191.21,0.4993
6336,229.45,0.6604
6337,1.47,0.6563
6338,199.4,0.6631
6339,187.34,0.6384
6340,199.45,0.8084
6341,199.24,0.7763
6342,209.4,0.7541
6343,160.17,0.776
6344,160.16,0.78
6345,226.32,0.7643
6346,204.05,0.7971
6347,190.23,0.8299
6348,200.32,0.8226
6349,200.32,0.7655
6350,217.35,0.7137
6351,134.16,0.5513
6352,126.86,0.551
6353,1.7,0.5377
6354,199.89,0.6038
6355,201.09,0.5011
6356,215.06,0.6432
6357,1.2,0.6231
6358,175.56,0.602
6359,175.31,0.5695
6360,175.28,0.7118
6361,175.32,0.7062
6362,175.18,0.7108
6363,168.8,0.7489
6364,180.85,0.7921
6365,221.94,0.8103
6366,228.21,0.7989
6367,197.42,0.765
6368,154.89,0.7557
6369,139.27,0.6739
6370,210.57,0.6437
6371,128.24,0.518
6372,160.46,0.4055
6373,1.1,0.4018
6374,1.58,0.4658
6375,206.08,0.4462
6376,206.55,0.5489
6377,136.5,0.714
6378,126.68,0.6976
6379,203.63,0.6805
6380,186.0,0.748
6381,185.59,0.803
6382,219.09,0.6375
6383,193.94,0.6104
6384,1.21,0.6435
6385,152.79,0.6365
6386,226.09,0.6349
6387,210.58,0.8214
6388,191.94,0.8527
6389,229.35,0.8402
6390,191.14,0.8277
6391,210.71,0.672
6392,195.28,0.4858
6393,1.54,0.5029
6394,1.5,0.5113
6395,212.08,0.4999
6396,221.06,0.5003
6397,181.28,0.667
6398,2.02,0.6619
6399,205.52,0.6493
6400,205.76,0.6734
6401,205.7,0.7833
6402,210.74,0.7727
6403,136.49,0.7616
6404,192.49,0.5952
6405,192.15,0.6002
6406,2.17,0.6426
6407,216.85,0.6712
6408,188.33,0.6625
6409,227.57,0.7743
6410,181.54,0.7104
6411,138.83,0.6698
6412,138.79,0.4856
6413,138.63,0.5305
6414,2.22,0.5552
6415,236.48,0.5966
6416,168.99,0.485
6417,189.4,0.4849
6418,2.16,0.4675
6419,2.15,0.4923
6420,215.13,0.5135
6421,199.35,0.6877
6422,215.36,0.8431
6423,215.26,0.8244
6424,192.21,0.7793
6425,192.23,0.7307
6426,144.2,0.7158
6427,155.94,0.6882
6428,196.99,0.6607
6429,158.43,0.7123
6430,158.64,0.7587
6431,207.26,0.7767
6432,212.8,0.808
6433,219.01,0.8564
6434,196.67,0.8785
6435,217.86,0.8888
6436,234.33,0.7115
6437,225.32,0.6821
6438,2.2,0.6567
6439,160.64,0.6413
6440,186.82,0.6337
6441,215.53,0.8087
6442,215.93,0.8578
6443,216.29,0.859
6444,220.74,0.8476
6445,188.31,0.7869
6446,201.6,0.7641
6447,141.69,0.7376
6448,188.37,0.7382
6449,188.35,0.6936
6450,189.0,0.6829
6451,147.08,0.6341
6452,128.51,0.5818
6453,128.71,0.429
6454,124.43,0.4726
6455,2.0,0.4809
6456,200.49,0.5397
6457,138.6,0.4393
6458,200.69,0.6075
6459,1.6,0.6011
6460,207.69,0.6561
6461,192.68,0.6775
6462,205.88,0.8488
6463,226.92,0.8548
6464,211.15,0.8929
6465,215.0,0.918
6466,239.37,0.894
6467,236.49,0.8851
6468,197.56,0.8799
6469,200.31,0.8405
6470,208.56,0.8436
6471,191.26,0.8786
6472,240.22,0.8672
6473,240.45,0.6986
6474,186.33,0.5443
6475,2.29,0.5159
6476,2.48,0.4874
6477,205.55,0.5073
6478,205.49,0.6778
6479,210.77,0.8336
6480,210.86,0.8236
6481,193.05,0.8136
6482,193.34,0.8015
6483,193.19,0.6311
6484,196.06,0.6738
6485,2.31,0.7042
6486,245.38,0.7367
6487,230.46,0.7493
6488,233.0,0.9201
6489,211.45,0.912
6490,211.27,0.9291
6491,235.5,0.8815
6492,251.29,0.8522
6493,174.84,0.6817
6494,175.6,0.4907
6495,2.6,0.4632
6496,1.88,0.4907
6497,217.61,0.509
6498,208.52,0.5083
6499,198.0,0.6804
6500,1.79,0.676
6501,212.35,0.6911
6502,212.3,0.6944
6503,226.99,0.8492
6504,201.99,0.6769
6505,191.14,0.6862
6506,1.66,0.6574
6507,223.64,0.6455
6508,191.79,0.6495
6509,187.38,0.8078
6510,196.0,0.8008
6511,195.35,0.827
6512,215.05,0.8594
6513,223.9,0.8845
6514,226.96,0.7262
6515,226.76,0.7144
6516,1.61,0.6941
6517,200.65,0.6713
6518,199.06,0.4871
6519,199.14,0.4868
6520,1.3,0.4949
6521,1.3,0.5047
6522,210.59,0.5142
6523,211.0,0.6655
6524,210.81,0.6657
6525,186.4,0.6898
6526,1.52,0.633
6527,240.05,0.6184
6528,141.47,0.6162
6529,192.94,0.7592
6530,183.8,0.7238
6531,176.48,0.7621
6532,196.69,0.7232
6533,188.3,0.7439
6534,145.37,0.6011
6535,209.1,0.6085
6536,1.85,0.6243
6537,205.75,0.6675
6538,207.6,0.4979
6539,198.22,0.5317
6540,1.59,0.5146
6541,43.19,0.4701
6542,184.92,0.4583
6543,153.1,0.6077
6544,183.83,0.7572
6545,184.31,0.7539
6546,226.08,0.7863
6547,180.84,0.7923
6548,192.84,0.798
6549,191.06,0.7697
6550,191.34,0.6892
6551,191.42,0.6765
6552,82.34,0.6297
6553,177.3,0.6391
6554,133.92,0.63
6555,202.79,0.5637
6556,180.32,0.5772
6557,1.2,0.6072
6558,193.86,0.6053
6559,170.58,0.4602
6560,200.46,0.646
6561,2.79,0.6316
6562,228.54,0.6357
6563,176.18,0.6245
6564,175.68,0.8106
6565,186.67,0.6247
6566,230.52,0.6208
6567,1.08,0.619
6568,171.48,0.5726
6569,173.4,0.4907
6570,129.98,0.605
6571,130.24,0.6111
6572,140.98,0.5854
6573,178.88,0.652
6574,141.96,0.6243
6575,211.5,0.5105
6576,96.36,0.5271
6577,1.76,0.5666
6578,199.22,0.5425
6579,190.26,0.4646
6580,181.98,0.6189
6581,1.05,0.5966
6582,190.5,0.6235
6583,172.0,0.657
6584,223.2,0.8384
6585,222.95,0.7442
6586,222.92,0.7731
6587,75.23,0.7068
6588,207.42,0.6404
6589,142.02,0.4596
6590,141.77,0.3997
6591,1.7,0.3784
6592,2.03,0.4128
6593,181.38,0.4095
6594,184.06,0.5298
6595,137.72,0.5294
6596,148.84,0.3825
6597,1.61,0.3423
6598,1.67,0.3541
6599,134.83,0.3629
6600,152.17,0.3629
6601,159.57,0.527
6602,1.7,0.5767
6603,202.36,0.6023
6604,195.59,0.6176
6605,183.48,0.7862
6606,178.29,0.7363
6607,207.98,0.6853
6608,141.28,0.6882
6609,133.29,0.6953
6610,186.96,0.7089
6611,187.06,0.733
6612,224.6,0.7638
6613,170.78,0.7966
6614,170.92,0.8154
6615,227.11,0.7846
6616,210.04,0.6819
6617,186.96,0.7084
6618,45.1,0.7072
6619,203.37,0.5962
6620,225.58,0.4443
6621,74.3,0.5417
6622,1.08,0.5175
6623,164.28,0.4749
6624,173.71,0.5557
6625,173.5,0.6927
6626,173.18,0.744
6627,168.72,0.7006
6628,226.96,0.725
6629,120.71,0.7686
6630,203.28,0.7879
6631,226.52,0.7561
6632,192.35,0.7661
6633,188.01,0.7083
6634,132.91,0.6505
6635,132.61,0.6108
6636,155.79,0.6177
6637,143.81,0.698
6638,196.5,0.7315
6639,231.16,0.7778
6640,173.48,0.6615
6641,212.43,0.5021
6642,1.6,0.4916
6643,1.5,0.5127
6644,218.3,0.5018
6645,199.34,0.6686
6646,199.06,0.8306
6647,205.66,0.8158
6648,199.72,0.7816
6649,200.1,0.7307
6650,157.49,0.674
6651,136.82,0.6391
6652,136.31,0.6499
6653,157.06,0.6954
6654,213.35,0.7579
6655,213.12,0.8069
6656,213.27,0.6807
6657,196.28,0.5076
6658,2.64,0.4839
6659,1.62,0.4601
6660,184.14,0.4459
6661,184.16,0.51
6662,178.92,0.6741
6663,80.97,0.6808
6664,202.34,0.7001
6665,192.38,0.7239
6666,207.72,0.8268
6667,208.05,0.8199
6668,206.9,0.7902
6669,193.88,0.7628
6670,156.01,0.7684
6671,174.21,0.775
6672,214.92,0.7922
6673,214.97,0.8399
6674,214.95,0.81
6675,214.42,0.6352
6676,137.57,0.4613
6677,1.11,0.2869
6678,2.25,0.2119
6679,1.58,0.2248
6680,122.59,0.3977
6681,153.45,0.3973
6682,212.64,0.5863
6683,1.74,0.6395
6684,232.7,0.6745
6685,187.75,0.6612
6686,196.26,0.82
6687,196.38,0.7877
6688,196.04,0.8152
6689,193.1,0.8121
6690,221.46,0.8053
6691,192.4,0.7889
6692,188.14,0.8019
6693,175.98,0.7813
6694,208.95,0.7298
6695,196.26,0.7086
6696,129.41,0.7513
6697,162.25,0.5827
6698,228.19,0.5907
6699,2.68,0.6544
6700,205.98,0.6916
6701,207.4,0.5067
6702,207.72,0.5064
6703,2.06,0.4524
6704,2.22,0.3973
6705,140.0,0.4003
6706,139.98,0.5667
6707,211.35,0.7512
6708,205.62,0.8232
6709,227.96,0.8223
6710,228.04,0.8073
6711,138.88,0.7743
6712,193.06,0.6952
6713,165.21,0.6157
6714,131.19,0.6101
6715,130.77,0.5669
6716,132.11,0.5461
6717,140.12,0.5586
6718,139.83,0.4535
6719,146.43,0.5201
6720,2.25,0.5623
6721,213.6,0.5988
6722,191.7,0.4808
6723,184.47,0.6522
6724,2.12,0.645
6725,211.88,0.6432
6726,204.8,0.6508
6727,189.57,0.8145
6728,193.75,0.6427
6729,202.28,0.4771
6730,1.73,0.3232
6731,2.3,0.3331
6732,1.28,0.3288
6733,205.78,0.5048
6734,197.1,0.675
6735,217.0,0.8579
6736,210.5,0.8175
6737,225.06,0.8404
6738,156.32,0.8568
6739,225.15,0.85
6740,237.12,0.8349
6741,202.11,0.8776
6742,206.56,0.695
6743,208.59,0.698
6744,1.72,0.6747
6745,240.85,0.6478
6746,173.62,0.6192
6747,173.65,0.7598
6748,173.53,0.7152
6749,173.83,0.7326
6750,186.24,0.7551
6751,194.85,0.7929
6752,201.26,0.7493
6753,219.68,0.6955
6754,120.6,0.7161
6755,120.34,0.7317
6756,220.1,0.7319
6757,220.35,0.7982
6758,219.88,0.7017
6759,201.7,0.5238
6760,2.33,0.4579
6761,2.5,0.3924
6762,139.66,0.3582
6763,139.83,0.455
6764,159.78,0.6212
6765,120.73,0.6862
6766,205.92,0.6858
6767,219.08,0.6692
6768,139.44,0.7297
6769,139.36,0.6769
6770,194.77,0.6661
6771,141.4,0.7372
6772,205.78,0.8033
6773,226.52,0.8173
6774,220.14,0.8767
6775,211.96,0.8776
6776,214.05,0.8907
6777,206.9,0.8692
6778,242.47,0.8781
6779,193.91,0.7059
6780,222.83,0.5397
6781,3.37,0.4557
6782,3.65,0.4462
6783,139.61,0.3773
6784,182.28,0.5607
6785,138.58,0.7325
6786,227.78,0.7934
6787,213.77,0.819
6788,214.18,0.8816
6789,213.56,0.6966
6790,215.09,0.7071
6791,1.53,0.6913
6792,226.6,0.6842
6793,194.8,0.5094
6794,204.94,0.6707
6795,1.24,0.6556
6796,198.78,0.6486
6797,208.14,0.6367
6798,186.28,0.7912
6799,190.36,0.6301
6800,190.31,0.5659
6801,1.64,0.6092
6802,129.68,0.6128
6803,239.18,0.4587
6804,194.75,0.4583
6805,1.85,0.5228
6806,1.12,0.4922
6807,208.58,0.4978
6808,201.7,0.6614
6809,201.71,0.815
6810,201.94,0.7515
6811,189.07,0.7262
6812,130.86,0.7249
6813,170.76,0.6737
6814,200.06,0.6937
6815,139.28,0.7463
6816,213.59,0.767
6817,195.23,0.7816
6818,196.06,0.8458
6819,217.91,0.8322
6820,217.9,0.6738
6821,196.9,0.6275
6822,1.48,0.6131
6823,139.38,0.6157
6824,200.27,0.4561
6825,221.07,0.5652
6826,1.68,0.6177
6827,135.02,0.6202
6828,203.54,0.5966
6829,203.36,0.5965
6830,192.17,0.4875
6831,1.57,0.4872
6832,1.73,0.436
6833,203.06,0.4426
6834,140.78,0.6093
6835,200.2,0.7759
6836,205.55,0.7779
6837,205.54,0.823
6838,205.46,0.8193
6839,196.0,0.8087
6840,195.7,0.6425
6841,192.55,0.6352
6842,2.29,0.6413
6843,196.52,0.6477
6844,203.42,0.4915
6845,203.56,0.5908
6846,1.37,0.5874
6847,123.82,0.5785
6848,192.38,0.5681
6849,192.52,0.7304
6850,190.81,0.6303
6851,199.9,0.6535
6852,1.38,0.6646
6853,220.83,0.6649
6854,206.07,0.6773
6855,191.14,0.7916
6856,215.05,0.7814
6857,141.27,0.7829
6858,208.26,0.7886
6859,207.96,0.7713
6860,198.09,0.7599
6861,193.86,0.5911
6862,127.38,0.5977
6863,1.77,0.6009
6864,215.98,0.6118
6865,201.99,0.5088
6866,207.26,0.6582
6867,1.31,0.6559
6868,184.56,0.6645
6869,213.18,0.6682
6870,212.58,0.8517
6871,211.77,0.7025
6872,225.78,0.7235
6873,1.96,0.7312
6874,238.91,0.6661
6875,222.0,0.6424
6876,132.15,0.7488
6877,196.81,0.6598
6878,132.12,0.6504
6879,129.95,0.7195
6880,210.61,0.5601
6881,216.69,0.4536
6882,1.78,0.5241
6883,1.8,0.5156
6884,216.26,0.5012
6885,200.15,0.5011
6886,199.04,0.6762
6887,1.67,0.6667
6888,216.06,0.6576
6889,204.64,0.6523
6890,188.96,0.7996
6891,192.55,0.7815
6892,181.94,0.7787
6893,193.88,0.7662
6894,201.22,0.738
6895,173.62,0.7663
6896,158.1,0.7368
6897,216.54,0.7146
6898,157.76,0.7154
6899,174.06,0.7507
6900,174.65,0.7385
6901,201.27,0.6114
6902,201.66,0.5712
6903,2.3,0.5924
6904,124.86,0.5694
6905,200.59,0.406
6906,173.06,0.4052
6907,1.82,0.4809
6908,1.29,0.4799
6909,217.47,0.494
6910,199.43,0.6784
6911,190.24,0.8332
6912,227.44,0.8114
6913,190.6,0.7564
6914,190.88,0.731
6915,132.08,0.7058
6916,159.14,0.6917
6917,196.63,0.6976
6918,173.44,0.6961
6919,198.04,0.5677
6920,130.25,0.4079
6921,2.12,0.2669
6922,1.1,0.2767
6923,0.9,0.3137
6924,210.08,0.4554
6925,175.47,0.4567
6926,175.44,0.4594
6927,2.72,0.4461
6928,4.24,0.4578
6929,193.83,0.4689
6930,189.77,0.6213
6931,188.98,0.6194
6932,189.16,0.4626
6933,1.9,0.4175
6934,2.08,0.4146
6935,134.55,0.3639
6936,185.5,0.5181
6937,127.11,0.6228
6938,190.57,0.6753
6939,130.14,0.6675
6940,198.77,0.7085
6941,175.97,0.71
