Frame,Raw_Intensity,Processed_Intensity
6875,5.5,0.2199
6876,5.5,0.3758
6877,113.91,0.3828
6878,236.57,0.4716
6879,125.66,0.4711
6880,114.82,0.383
6881,4.86,0.2636
6882,5.54,0.3399
6883,89.49,0.3426
6884,219.6,0.4594
6885,118.19,0.542
6886,148.58,0.6163
6887,107.26,0.5185
6888,180.94,0.5911
6889,99.26,0.6104
6890,207.59,0.5273
6891,172.27,0.4758
6892,5.0,0.4941
6893,117.52,0.4419
6894,121.75,0.3064
6895,143.34,0.3191
6896,5.42,0.3143
6897,20.72,0.3105
6898,111.6,0.3682
6899,117.09,0.4499
6900,214.37,0.5809
6901,106.0,0.6354
6902,181.95,0.6611
6903,178.68,0.5963
6904,148.81,0.6231
6905,134.56,0.5612
6906,138.97,0.5097
6907,105.78,0.4828
6908,115.28,0.4747
6909,115.71,0.4551
6910,124.56,0.4589
6911,114.84,0.3703
6912,110.51,0.379
6913,6.14,0.3789
6914,126.37,0.3982
6915,124.49,0.3137
6916,138.54,0.4182
6917,6.52,0.4804
6918,134.82,0.4896
6919,202.98,0.4825
6920,135.73,0.643
6921,129.82,0.7353
6922,204.1,0.6763
6923,248.55,0.6718
6924,130.26,0.5719
6925,130.29,0.411
6926,6.74,0.3618
6927,6.06,0.43
6928,187.96,0.4823
6929,214.23,0.6522
6930,194.6,0.6523
6931,216.02,0.5046
6932,6.16,0.4747
6933,6.1,0.4147
6934,177.43,0.3971
6935,120.7,0.3964
6936,194.39,0.5032
6937,5.26,0.5165
6938,137.57,0.5619
6939,193.86,0.5154
6940,176.64,0.6221
6941,137.11,0.6241
6942,136.64,0.5605
6943,140.02,0.5475
6944,115.54,0.5721
6945,160.56,0.6298
6946,167.41,0.6604
6947,207.66,0.6676
6948,177.76,0.6062
6949,124.45,0.5788
6950,84.86,0.5213
6951,133.74,0.3818
6952,136.86,0.2856
6953,6.04,0.316
6954,6.02,0.3059
6955,122.24,0.213
6956,121.26,0.2126
6957,22.5,0.3177
6958,5.6,0.3241
6959,135.37,0.3343
6960,130.2,0.4198
6961,133.78,0.5111
6962,127.77,0.5077
6963,117.97,0.5068
6964,131.2,0.4801
6965,129.04,0.5699
6966,100.93,0.5854
6967,238.31,0.63
6968,137.06,0.6767
6969,186.14,0.5988
6970,186.54,0.4101
6971,5.0,0.3041
6972,6.04,0.1663
6973,6.58,0.1079
6974,16.44,0.1978
6975,114.61,0.1974
6976,115.76,0.1971
6977,5.5,0.3047
6978,6.14,0.3017
6979,148.99,0.3033
6980,110.86,0.3958
6981,117.72,0.4056
6982,119.49,0.29
6983,18.14,0.36
6984,6.66,0.4684
6985,197.02,0.5711
6986,251.23,0.5609
6987,245.98,0.5599
6988,5.5,0.4044
6989,5.5,0.2048
6990,5.5,0.0974
6991,5.5,0.1852
6992,113.69,0.1856
6993,113.67,0.3013
6994,5.98,0.4185
6995,147.91,0.4156
6996,149.79,0.3277
6997,110.13,0.3281
6998,5.46,0.2986
6999,6.46,0.2868
7000,111.68,0.2872
7001,135.22,0.3836
7002,110.59,0.524
7003,124.18,0.55
7004,179.28,0.5401
7005,143.74,0.5915
7006,123.04,0.6561
7007,173.92,0.7043
7008,203.66,0.7814
7009,238.65,0.8345
7010,238.59,0.6979
7011,188.48,0.5375
7012,5.77,0.348
7013,6.11,0.1589
7014,5.38,0.1154
7015,5.68,0.2117
7016,135.01,0.2196
7017,124.36,0.3646
7018,15.75,0.5239
7019,183.89,0.5374
7020,201.8,0.5592
7021,151.69,0.749
7022,151.25,0.7763
7023,249.35,0.6173
7024,217.6,0.6101
7025,6.0,0.6562
7026,142.76,0.6428
7027,208.1,0.6315
7028,232.84,0.8122
7029,203.66,0.8926
7030,228.42,0.8318
7031,241.84,0.7267
7032,133.26,0.5804
7033,103.44,0.3999
7034,23.47,0.2153
7035,6.14,0.2013
7036,14.57,0.2453
7037,116.08,0.2311
7038,157.65,0.4266
7039,5.97,0.6175
7040,246.83,0.6672
7041,249.6,0.6738
7042,177.29,0.8445
7043,165.79,0.6493
7044,216.05,0.5359
7045,6.56,0.4872
7046,109.94,0.5204
7047,117.32,0.4511
7048,206.66,0.5885
7049,130.77,0.6157
7050,175.76,0.678
7051,143.4,0.6721
7052,194.07,0.7112
7053,199.37,0.5731
7054,178.91,0.5652
7055,5.66,0.5028
7056,133.67,0.4085
7057,117.34,0.2679
7058,83.18,0.268
7059,5.82,0.2971
7060,5.82,0.3729
7061,169.49,0.4565
7062,210.6,0.6243
7063,186.1,0.6243
7064,212.5,0.4915
7065,5.8,0.421
7066,5.97,0.3633
7067,123.8,0.327
7068,115.09,0.5245
7069,167.82,0.7022
7070,248.89,0.7415
7071,224.75,0.7968
7072,172.26,0.8284
7073,183.18,0.734
7074,206.66,0.5563
7075,132.7,0.5181
7076,6.02,0.4626
7077,125.14,0.2996
7078,114.86,0.1958
7079,5.94,0.2726
7080,5.0,0.3413
7081,100.56,0.389
7082,209.68,0.4994
7083,173.6,0.6216
7084,141.81,0.5417
7085,155.52,0.3888
7086,2.12,0.4409
7087,21.42,0.4334
7088,237.77,0.3116
7089,132.62,0.3141
7090,5.5,0.3009
7091,5.29,0.1118
7092,5.1,0.1996
7093,5.03,0.379
7094,240.67,0.3903
7095,226.42,0.477
7096,19.21,0.5735
7097,111.77,0.4686
7098,123.88,0.2888
7099,111.56,0.4313
7100,4.99,0.528
7101,194.66,0.5391
7102,230.83,0.5774
7103,137.61,0.7555
7104,158.68,0.7555
7105,224.29,0.6745
7106,194.58,0.7098
7107,131.12,0.6939
7108,181.03,0.6573
7109,139.21,0.6457
7110,179.19,0.5437
7111,180.32,0.4011
7112,5.5,0.2924
7113,5.48,0.1514
7114,5.35,0.0096
7115,5.64,0.0098
7116,5.64,0.1366
7117,5.76,0.2498
7118,161.64,0.2557
7119,144.68,0.2664
7120,12.95,0.3531
7121,18.77,0.3412
7122,112.6,0.3177
7123,146.9,0.4139
7124,115.78,0.4999
7125,131.41,0.4132
7126,124.57,0.2988
7127,5.86,0.2097
7128,6.1,0.2734
7129,6.06,0.3511
7130,209.84,0.5356
7131,220.25,0.5352
7132,233.01,0.7143
7133,5.65,0.7167
7134,226.53,0.6908
7135,212.78,0.5063
7136,188.33,0.5058
7137,5.94,0.418
7138,5.0,0.2493
7139,118.46,0.101
7140,5.0,0.2399
7141,5.76,0.3389
7142,176.98,0.3427
7143,126.9,0.4318
7144,123.14,0.5423
7145,114.68,0.5399
7146,141.84,0.4419
7147,174.03,0.3471
7148,6.26,0.3458
7149,6.34,0.3649
7150,113.06,0.3224
7151,165.41,0.4173
7152,121.66,0.5244
7153,123.1,0.5415
7154,138.26,0.5153
7155,134.13,0.4212
7156,133.15,0.4222
7157,5.77,0.4185
7158,124.3,0.4283
7159,133.75,0.3243
7160,146.22,0.3239
7161,5.12,0.319
7162,5.2,0.3193
7163,118.26,0.3011
7164,134.2,0.4148
7165,123.78,0.4149
7166,145.08,0.3236
7167,5.4,0.2192
7168,5.74,0.1231
7169,5.74,0.1198
7170,5.38,0.2214
7171,141.05,0.3782
7172,130.54,0.5244
7173,198.77,0.6181
7174,185.78,0.6456
7175,120.69,0.6321
7176,174.9,0.4751
7177,113.9,0.4206
7178,5.5,0.442
7179,118.66,0.3159
7180,147.12,0.2279
7181,19.61,0.2772
7182,5.5,0.2853
7183,66.19,0.2744
7184,128.67,0.3701
7185,133.7,0.3703
7186,137.39,0.3215
7187,5.8,0.3046
7188,6.12,0.3256
7189,107.82,0.3021
7190,159.54,0.4713
7191,108.45,0.4711
7192,214.2,0.3885
7193,5.87,0.2629
7194,6.16,0.179
7195,4.8,0.01
7196,5.16,0.0097
7197,6.1,0.0942
7198,5.5,0.1831
7199,110.2,0.2744
7200,114.3,0.2742
7201,117.62,0.3643
7202,5.86,0.4077
7203,116.37,0.409
7204,163.67,0.4122
7205,115.82,0.5063
7206,121.58,0.4163
7207,121.76,0.3477
7208,5.51,0.3522
7209,79.27,0.3696
7210,121.42,0.3861
7211,143.0,0.4924
7212,141.98,0.5912
7213,136.43,0.6548
7214,200.94,0.6169
7215,199.69,0.69
7216,96.31,0.5846
7217,231.98,0.4257
7218,6.64,0.3638
7219,5.3,0.4058
7220,123.5,0.3094
7221,148.07,0.3089
7222,113.31,0.4266
7223,6.0,0.4705
7224,150.2,0.4535
7225,177.53,0.4841
7226,127.2,0.598
7227,150.97,0.5836
7228,146.21,0.5918
7229,132.48,0.6263
7230,187.62,0.6423
7231,169.69,0.674
7232,170.65,0.7145
7233,185.26,0.7163
7234,182.34,0.7687
7235,189.78,0.774
7236,234.19,0.628
7237,177.29,0.4844
7238,5.5,0.4595
7239,5.42,0.3833
7240,159.13,0.2412
7241,140.44,0.2416
7242,2.33,0.3821
7243,5.96,0.3987
7244,178.39,0.3784
7245,179.56,0.4848
7246,115.53,0.675
7247,133.29,0.6446
7248,240.16,0.6055
7249,140.91,0.6066
7250,131.43,0.5846
7251,116.9,0.3944
7252,106.25,0.4804
7253,5.98,0.4782
7254,246.7,0.5697
7255,128.76,0.6618
7256,229.54,0.8409
7257,219.64,0.6446
7258,226.48,0.5709
7259,5.1,0.4792
7260,37.93,0.4092
7261,116.64,0.2297
7262,133.55,0.23
7263,5.46,0.3394
7264,5.46,0.412
7265,172.62,0.4031
7266,205.98,0.5132
7267,122.68,0.5133
7268,141.0,0.3779
7269,5.5,0.3123
7270,6.0,0.3323
7271,125.12,0.3111
7272,147.31,0.4156
7273,114.91,0.5582
7274,134.22,0.5512
7275,181.58,0.5469
7276,116.46,0.62
7277,141.97,0.5155
7278,204.98,0.4591
7279,5.48,0.4603
7280,112.25,0.4595
7281,117.84,0.2978
7282,141.06,0.298
7283,5.83,0.3137
7284,5.7,0.3562
7285,131.58,0.3589
7286,170.18,0.5148
7287,144.39,0.5151
7288,197.83,0.4132
7289,6.08,0.4176
7290,6.04,0.4693
7291,175.6,0.4785
7292,208.14,0.6308
7293,209.09,0.7771
7294,193.68,0.7848
7295,186.06,0.7345
7296,185.1,0.7358
7297,146.19,0.7318
7298,210.69,0.5856
7299,188.81,0.5371
7300,6.1,0.5177
7301,125.4,0.4514
7302,122.22,0.3022
7303,129.14,0.3893
7304,5.0,0.3996
7305,113.43,0.4829
7306,138.08,0.4807
7307,224.71,0.6297
7308,126.5,0.6534
7309,188.38,0.6571
7310,142.59,0.6679
7311,142.72,0.7661
7312,238.0,0.7254
7313,247.36,0.7221
7314,138.34,0.7552
7315,138.53,0.6517
7316,183.42,0.6268
7317,110.52,0.5171
7318,216.8,0.4091
7319,3.28,0.3387
7320,5.5,0.3852
7321,96.8,0.3262
7322,167.76,0.3275
7323,144.17,0.4163
7324,4.8,0.44
7325,114.82,0.4547
7326,126.06,0.4679
7327,185.81,0.5749
7328,160.42,0.5705
7329,136.52,0.5793
7330,109.46,0.5444
7331,136.85,0.589
7332,142.9,0.5886
7333,215.33,0.6106
7334,135.94,0.6104
7335,136.57,0.587
7336,136.57,0.5217
7337,114.1,0.5413
7338,134.98,0.435
7339,160.07,0.3283
7340,5.72,0.3292
7341,5.18,0.321
7342,115.24,0.2097
7343,124.89,0.2098
7344,22.94,0.3254
7345,5.86,0.326
7346,147.52,0.3434
7347,115.98,0.4168
7348,146.28,0.5238
7349,113.39,0.5858
7350,137.56,0.61
7351,223.86,0.496
7352,145.83,0.4219
7353,5.88,0.4496
7354,22.21,0.3904
7355,171.6,0.2765
7356,151.0,0.3687
7357,5.58,0.535
7358,119.43,0.581
7359,226.9,0.4713
7360,228.3,0.5636
7361,15.91,0.5729
7362,119.27,0.3926
7363,130.79,0.2113
7364,5.0,0.3472
7365,5.0,0.4277
7366,183.3,0.4235
7367,218.32,0.5188
7368,125.68,0.6684
7369,122.29,0.6037
7370,189.13,0.5231
7371,103.66,0.5798
7372,119.15,0.6423
7373,195.48,0.6404
7374,199.28,0.6588
7375,186.76,0.6506
7376,126.28,0.5803
7377,109.02,0.5742
7378,109.02,0.5829
7379,191.68,0.4852
7380,197.46,0.4958
7381,6.06,0.5225
7382,122.0,0.4831
7383,141.93,0.3281
7384,143.18,0.3286
7385,6.66,0.3307
7386,6.64,0.327
7387,124.54,0.3263
7388,137.4,0.4149
7389,142.35,0.5632
7390,115.79,0.574
7391,189.24,0.5969
7392,137.8,0.5702
7393,165.61,0.5876
7394,109.47,0.5452
7395,137.24,0.4388
7396,137.03,0.3088
7397,6.8,0.2947
7398,5.48,0.3469
7399,92.07,0.3405
7400,201.6,0.3398
7401,129.11,0.4436
7402,5.94,0.4618
7403,133.24,0.3915
7404,114.52,0.4004
7405,115.06,0.5066
7406,140.06,0.5106
7407,136.74,0.5581
7408,138.14,0.5707
7409,172.95,0.561
7410,130.61,0.602
7411,128.17,0.6338
7412,187.2,0.6416
7413,177.28,0.683
7414,182.56,0.7279
7415,181.52,0.7463
7416,183.53,0.7182
7417,209.77,0.7333
7418,142.75,0.6964
7419,201.08,0.6377
7420,136.16,0.4719
7421,111.2,0.3708
7422,5.68,0.3174
7423,18.26,0.3121
7424,135.35,0.2259
7425,129.67,0.3471
7426,5.0,0.5251
7427,154.95,0.617
7428,237.4,0.6091
7429,248.45,0.7038
7430,119.98,0.582
7431,121.54,0.5121
7432,5.0,0.5068
7433,151.42,0.6008
7434,241.86,0.5064
7435,235.75,0.5067
7436,5.34,0.3886
7437,5.34,0.197
7438,5.94,0.0093
7439,6.06,0.0095
7440,4.65,0.0096
7441,5.5,0.0092
7442,5.5,0.1165
7443,5.5,0.2054
7444,138.12,0.2767
7445,114.09,0.2772
7446,93.32,0.3813
7447,6.1,0.3682
7448,133.65,0.3745
7449,122.04,0.4148
7450,121.87,0.4145
7451,142.83,0.3109
7452,5.82,0.3805
7453,6.1,0.395
7454,207.75,0.3589
7455,139.62,0.4429
7456,98.44,0.4432
7457,109.23,0.2794
7458,6.48,0.2767
7459,6.02,0.3989
7460,136.38,0.4414
7461,248.91,0.4406
7462,161.52,0.536
7463,5.44,0.5264
7464,123.48,0.329
7465,124.63,0.2023
7466,5.83,0.305
7467,5.48,0.2984
7468,131.98,0.2936
7469,115.3,0.3823
7470,118.78,0.5328
7471,115.02,0.5769
7472,190.7,0.6351
7473,186.37,0.6934
7474,186.98,0.7518
7475,190.56,0.7584
7476,186.92,0.7688
7477,198.84,0.7786
7478,199.16,0.7661
7479,198.95,0.7518
7480,175.17,0.7275
7481,169.3,0.5824
7482,168.9,0.4668
7483,20.55,0.4831
7484,56.62,0.4396
7485,195.29,0.3069
7486,115.69,0.2946
7487,5.5,0.3649
7488,5.5,0.3126
7489,143.17,0.318
7490,130.85,0.4119
7491,122.3,0.5317
7492,121.2,0.5067
7493,152.97,0.4049
7494,112.42,0.3101
7495,5.5,0.2158
7496,5.5,0.0962
7497,5.2,0.1145
7498,5.72,0.2263
7499,134.89,0.3866
7500,143.21,0.5423
7501,202.82,0.5425
7502,196.92,0.4367
7503,5.94,0.4429
7504,4.6,0.3791
7505,150.8,0.2331
7506,124.28,0.2435
7507,17.22,0.3822
7508,18.68,0.3769
7509,175.46,0.3776
7510,144.24,0.456
7511,125.08,0.5414
7512,113.8,0.5019
7513,123.82,0.4854
7514,126.79,0.4879
7515,123.96,0.5297
7516,128.23,0.568
7517,165.2,0.5716
7518,171.01,0.6581
7519,131.15,0.6642
7520,230.53,0.5346
7521,135.67,0.4001
7522,5.65,0.2985
7523,5.5,0.1162
7524,6.01,0.1073
7525,6.08,0.2082
7526,124.76,0.2078
7527,129.8,0.3593
7528,4.98,0.5174
7529,192.6,0.527
7530,200.74,0.5406
7531,136.56,0.6697
7532,146.6,0.5314
7533,163.92,0.3878
7534,22.26,0.4354
7535,23.96,0.4727
7536,195.23,0.4958
7537,192.49,0.5966
7538,192.3,0.582
7539,146.42,0.4283
7540,5.94,0.2768
7541,5.98,0.1253
7542,5.94,0.0104
7543,5.78,0.1038
7544,5.04,0.2116
7545,120.92,0.3368
7546,138.64,0.3374
7547,160.08,0.3386
7548,6.54,0.4094
7549,6.6,0.4658
7550,208.06,0.4486
7551,208.06,0.5865
7552,138.89,0.5858
7553,176.32,0.4212
7554,5.71,0.4476
7555,5.5,0.4443
7556,240.51,0.4005
7557,134.84,0.398
7558,122.34,0.5044
7559,2.64,0.4201
7560,136.48,0.4615
7561,136.73,0.5623
7562,185.84,0.6666
7563,246.51,0.5603
7564,131.02,0.5458
7565,5.54,0.4871
7566,118.93,0.3042
7567,113.53,0.2027
7568,21.32,0.2471
7569,6.11,0.289
7570,60.18,0.2871
7571,170.49,0.3798
7572,111.19,0.4756
7573,135.49,0.5588
7574,124.08,0.5264
7575,162.58,0.5467
7576,130.55,0.541
7577,136.21,0.4451
7578,128.47,0.3179
7579,6.06,0.2167
7580,5.94,0.2096
7581,5.9,0.2081
7582,127.57,0.261
7583,126.54,0.2611
7584,71.27,0.3575
7585,6.04,0.3469
7586,124.6,0.3413
7587,114.56,0.2879
7588,119.63,0.3794
7589,5.5,0.4719
7590,118.64,0.4693
7591,238.58,0.4813
7592,111.26,0.576
7593,134.46,0.4835
7594,122.09,0.3992
7595,4.8,0.4766
7596,134.72,0.53
7597,206.56,0.5769
7598,200.25,0.683
7599,179.74,0.5784
7600,135.54,0.4154
7601,5.88,0.4195
7602,5.88,0.3933
7603,205.3,0.2877
7604,147.46,0.2874
7605,5.5,0.3815
7606,5.5,0.3208
7607,121.83,0.3486
7608,130.58,0.3486
7609,181.62,0.4537
7610,5.5,0.4644
7611,134.92,0.4946
7612,134.99,0.5224
7613,167.78,0.6261
7614,215.86,0.6261
7615,133.11,0.6206
7616,134.96,0.5964
7617,128.24,0.5628
7618,137.97,0.6567
7619,174.52,0.6413
7620,248.74,0.7149
7621,116.01,0.7138
7622,218.81,0.7414
7623,136.64,0.5435
7624,208.47,0.4534
7625,5.1,0.3864
7626,5.1,0.3677
7627,136.21,0.2038
7628,113.67,0.2043
7629,6.67,0.3488
7630,5.75,0.3856
7631,182.93,0.3884
7632,181.6,0.4924
7633,117.1,0.5489
7634,134.67,0.4048
7635,75.35,0.4259
7636,5.5,0.4776
7637,207.58,0.4799
7638,180.73,0.5304
7639,137.56,0.6876
7640,137.49,0.6805
7641,199.11,0.706
7642,198.83,0.5983
7643,212.1,0.4907
7644,5.0,0.3329
7645,4.9,0.1792
7646,4.9,0.1079
7647,9.51,0.1998
7648,124.32,0.2005
7649,118.22,0.2012
7650,5.8,0.2836
7651,5.74,0.3016
7652,110.94,0.3072
7653,146.49,0.4117
7654,125.12,0.5877
7655,134.5,0.6781
7656,222.33,0.7138
7657,222.3,0.767
7658,190.47,0.8067
7659,190.64,0.7755
7660,183.32,0.7452
7661,183.88,0.7056
7662,185.01,0.6598
7663,141.79,0.6024
7664,134.2,0.5627
7665,112.6,0.4169
7666,135.03,0.4108
7667,5.48,0.4056
7668,134.26,0.3191
7669,127.83,0.2187
7670,6.06,0.4055
7671,11.48,0.4889
7672,235.42,0.4982
7673,236.98,0.5862
7674,139.32,0.5818
7675,114.37,0.3954
7676,6.04,0.3539
7677,5.93,0.3984
7678,185.9,0.4133
7679,194.08,0.4134
7680,132.8,0.4135
7681,6.12,0.2674
7682,6.02,0.1891
7683,6.05,0.2043
7684,97.6,0.281
7685,151.54,0.281
7686,100.6,0.3773
7687,6.07,0.4147
7688,124.55,0.3974
7689,143.68,0.3212
7690,130.19,0.4214
7691,6.8,0.4284
7692,129.4,0.4107
7693,133.2,0.4421
7694,121.86,0.5305
7695,168.95,0.5975
7696,115.56,0.6607
7697,211.98,0.7571
7698,210.94,0.7287
7699,240.51,0.748
7700,134.1,0.6851
7701,139.22,0.619
7702,134.58,0.5293
7703,129.51,0.6136
7704,130.1,0.6952
7705,237.88,0.5883
7706,239.74,0.4875
7707,2.88,0.4931
7708,5.5,0.3992
7709,136.9,0.3644
7710,122.37,0.4757
7711,196.8,0.6342
7712,139.93,0.6199
7713,200.65,0.6178
7714,119.36,0.6561
7715,119.74,0.7363
7716,244.03,0.6685
7717,238.65,0.7174
7718,117.13,0.7257
7719,179.56,0.6731
7720,130.01,0.6248
7721,179.18,0.6772
7722,179.24,0.6432
7723,181.6,0.6685
7724,137.77,0.6532
7725,161.12,0.5125
7726,160.4,0.3699
7727,5.98,0.3521
7728,6.03,0.3206
7729,115.81,0.1932
7730,122.38,0.1928
7731,3.54,0.281
7732,5.4,0.2807
7733,114.62,0.3133
7734,115.46,0.4118
7735,162.49,0.5088
7736,124.86,0.4197
7737,124.8,0.4383
7738,5.0,0.4001
7739,138.28,0.4585
7740,115.49,0.4625
7741,196.82,0.5639
7742,129.71,0.5481
7743,129.82,0.5504
7744,118.85,0.5849
7745,118.34,0.5944
7746,239.3,0.4934
7747,141.35,0.4036
7748,5.5,0.4165
7749,8.26,0.3273
7750,134.18,0.2168
7751,129.51,0.2165
7752,5.34,0.3148
7753,5.1,0.3151
7754,129.24,0.3048
7755,134.54,0.409
7756,116.88,0.4891
7757,133.69,0.4826
7758,103.66,0.4881
7759,121.3,0.5459
7760,141.32,0.6068
7761,188.01,0.6797
7762,208.63,0.7553
7763,193.41,0.8143
7764,214.37,0.6658
7765,214.02,0.5006
7766,5.2,0.3478
7767,5.2,0.2928
7768,5.2,0.2125
7769,146.76,0.368
7770,115.14,0.3681
7771,196.61,0.3683
7772,5.32,0.3926
7773,5.5,0.4448
7774,176.65,0.4629
7775,179.35,0.5518
7776,218.91,0.657
7777,114.84,0.6699
7778,134.99,0.6832
7779,192.53,0.6747
7780,195.76,0.7416
7781,208.38,0.7866
7782,197.18,0.7989
7783,190.49,0.7975
7784,207.67,0.822
7785,193.95,0.6664
7786,238.66,0.5161
7787,5.5,0.3521
7788,5.5,0.3023
7789,5.78,0.2092
7790,132.65,0.3052
7791,124.02,0.3057
7792,123.63,0.3817
7793,6.15,0.3838
7794,99.3,0.4518
7795,135.24,0.4689
7796,207.82,0.5814
7797,144.67,0.5054
7798,144.59,0.4001
7799,5.74,0.368
7800,5.58,0.3573
7801,168.38,0.422
7802,131.45,0.5115
7803,224.22,0.6245
7804,116.04,0.6003
7805,144.66,0.6044
7806,138.61,0.524
7807,136.44,0.4341
7808,125.19,0.3319
7809,5.36,0.3173
7810,18.87,0.305
7811,120.7,0.2082
7812,121.2,0.3109
7813,6.0,0.4701
7814,131.85,0.5468
7815,214.87,0.584
7816,215.14,0.7227
7817,167.02,0.6201
7818,176.8,0.5487
7819,5.53,0.5723
7820,126.9,0.6067
7821,244.25,0.5703
7822,209.32,0.6696
7823,131.97,0.6175
7824,127.79,0.4257
7825,62.76,0.4449
7826,8.15,0.5224
7827,232.9,0.4236
7828,227.4,0.3774
7829,6.13,0.4632
7830,5.91,0.3853
7831,113.76,0.2905
7832,137.08,0.2904
7833,110.58,0.4235
7834,6.08,0.5023
7835,169.75,0.5006
7836,210.74,0.5239
7837,135.01,0.6436
7838,139.33,0.5102
7839,153.48,0.3437
7840,5.5,0.2388
7841,5.64,0.1302
7842,5.85,0.1045
7843,5.65,0.2489
7844,121.82,0.4145
7845,183.34,0.5793
7846,209.49,0.6863
7847,208.78,0.738
7848,137.4,0.5936
7849,185.41,0.5221
7850,5.62,0.4643
7851,121.47,0.3579
7852,137.57,0.2121
7853,6.46,0.2902
7854,5.88,0.2895
7855,101.71,0.2865
7856,120.61,0.3906
7857,133.91,0.429
7858,134.66,0.3506
7859,53.17,0.257
7860,5.1,0.2622
7861,5.37,0.3051
7862,140.38,0.4098
7863,187.45,0.5204
7864,182.05,0.6564
7865,141.3,0.6485
7866,172.87,0.6207
7867,130.55,0.567
7868,153.28,0.4666
7869,115.91,0.3665
7870,17.69,0.3706
7871,49.6,0.3404
7872,135.62,0.251
7873,116.18,0.2413
7874,5.75,0.2952
7875,5.8,0.2955
7876,116.0,0.3119
7877,135.94,0.4079
7878,136.4,0.4078
7879,123.94,0.3182
7880,5.66,0.3052
7881,5.62,0.3115
7882,119.99,0.3026
7883,144.17,0.3991
7884,113.01,0.5012
7885,124.36,0.5208
7886,131.42,0.4975
7887,144.04,0.4975
7888,115.5,0.4013
7889,113.05,0.2994
7890,5.9,0.3159
7891,6.01,0.3158
7892,164.33,0.2443
7893,115.42,0.2531
7894,24.92,0.4149
7895,16.8,0.3756
7896,205.2,0.3805
7897,115.97,0.4589
7898,121.46,0.5522
7899,121.46,0.3902
7900,131.69,0.4009
7901,5.64,0.4118
7902,129.21,0.4188
7903,134.8,0.4176
7904,130.17,0.5218
7905,130.22,0.5445
7906,133.92,0.5737
7907,157.14,0.5777
7908,170.71,0.5882
7909,135.07,0.4836
7910,143.25,0.3608
7911,5.08,0.3157
7912,5.94,0.3032
7913,115.18,0.1915
7914,119.67,0.3419
7915,5.79,0.4416
7916,190.24,0.4471
7917,128.71,0.4903
7918,121.93,0.5881
7919,172.83,0.4522
7920,126.18,0.4416
7921,22.92,0.5257
7922,115.64,0.5375
7923,225.58,0.5369
7924,187.29,0.6321
7925,125.43,0.6477
7926,140.16,0.6481
7927,134.82,0.6066
7928,226.07,0.6552
7929,136.22,0.5466
7930,185.25,0.4419
7931,6.5,0.3403
7932,5.92,0.3698
7933,100.89,0.2236
7934,172.54,0.2226
7935,5.3,0.3179
7936,5.3,0.3311
7937,123.22,0.2838
7938,117.12,0.3807
7939,114.37,0.3813
7940,124.5,0.286
7941,6.06,0.3932
7942,5.9,0.5024
7943,249.18,0.5872
7944,248.71,0.7739
7945,229.0,0.9151
7946,235.88,0.8589
7947,179.81,0.7508
7948,179.88,0.6579
7949,115.7,0.5755
7950,114.55,0.4336
7951,134.46,0.3844
7952,5.14,0.3973
7953,119.24,0.3213
7954,131.57,0.2165
7955,20.94,0.2386
7956,5.5,0.2963
7957,32.29,0.2759
7958,190.36,0.3523
7959,106.45,0.4886
7960,115.02,0.5861
7961,173.26,0.5377
7962,152.3,0.5947
7963,130.82,0.6424
7964,176.64,0.5946
7965,173.7,0.566
7966,114.46,0.5696
7967,117.06,0.5359
7968,135.29,0.3993
7969,135.17,0.3108
7970,5.46,0.2205
7971,5.46,0.1299
7972,5.98,0.1215
7973,23.68,0.2285
7974,124.78,0.2287
7975,137.23,0.3065
7976,5.7,0.3923
7977,101.8,0.3993
7978,129.37,0.416
7979,133.33,0.5104
7980,157.77,0.432
7981,122.02,0.4383
7982,5.22,0.4391
7983,137.08,0.4225
7984,134.34,0.4848
7985,137.37,0.5867
7986,198.74,0.6351
7987,130.65,0.6858
7988,196.72,0.6785
7989,196.72,0.6268
7990,128.45,0.5253
7991,135.07,0.37
7992,5.59,0.3094
7993,5.53,0.3192
7994,122.13,0.2989
7995,140.54,0.2989
7996,110.05,0.3886
7997,5.58,0.4799
7998,116.01,0.5513
7999,234.52,0.6548
8000,228.4,0.7942
8001,237.57,0.8502
8002,177.13,0.8048
8003,184.98,0.7258
8004,178.61,0.6181
8005,131.22,0.6497
8006,104.96,0.5863
8007,216.04,0.5526
8008,106.87,0.6325
8009,137.17,0.552
8010,229.52,0.3813
8011,5.9,0.2993
8012,5.89,0.1933
8013,5.89,0.1085
8014,6.68,0.2036
8015,125.02,0.2105
8016,123.1,0.3024
8017,14.36,0.4568
8018,118.97,0.5523
8019,196.82,0.6201
8020,242.55,0.7224
8021,206.63,0.63
8022,140.32,0.602
8023,5.17,0.4984
8024,162.41,0.4295
8025,114.97,0.4476
8026,121.81,0.5754
8027,162.63,0.5875
8028,162.49,0.5902
8029,177.28,0.4958
8030,118.32,0.3681
8031,5.56,0.2405
8032,5.42,0.1023
8033,5.42,0.1062
8034,7.1,0.2143
8035,123.15,0.2146
8036,138.6,0.2151
8037,5.78,0.3445
8038,6.02,0.3529
8039,166.45,0.414
8040,133.52,0.5148
8041,213.76,0.5143
8042,129.92,0.3837
8043,5.42,0.3897
8044,5.67,0.319
8045,140.9,0.3179
8046,126.73,0.5152
8047,128.51,0.6176
