Frame,Raw_Intensity,Processed_Intensity
4015,188.73,0.6644
4016,224.8,0.6967
4017,222.81,0.8815
4018,235.4,0.7352
4019,235.59,0.66
4020,7.29,0.6703
4021,131.59,0.6722
4022,235.55,0.4857
4023,237.76,0.4833
4024,4.4,0.3804
4025,4.28,0.1937
4026,4.03,0.0058
4027,4.03,0.007
4028,4.84,0.0071
4029,5.86,0.0086
4030,4.4,0.2061
4031,5.96,0.3169
4032,248.87,0.3169
4033,142.18,0.5064
4034,5.96,0.6956
4035,239.32,0.6658
4036,240.51,0.7147
4037,211.9,0.8703
4038,202.89,0.6807
4039,198.81,0.4918
4040,4.29,0.3264
4041,6.26,0.1673
4042,6.79,0.1628
4043,5.72,0.31
4044,193.19,0.5008
4045,186.8,0.6858
4046,242.8,0.8786
4047,236.18,0.923
4048,244.74,0.7745
4049,248.32,0.5809
4050,2.6,0.5618
4051,2.72,0.5582
4052,212.62,0.4733
4053,240.26,0.4751
4054,143.0,0.5996
4055,4.9,0.5886
4056,157.04,0.5896
4057,198.95,0.6737
4058,241.54,0.8395
4059,247.19,0.9125
4060,210.54,0.8846
4061,247.5,0.6938
4062,164.38,0.6752
4063,5.0,0.704
4064,224.14,0.6995
4065,246.22,0.5692
4066,241.95,0.7529
4067,2.85,0.7281
4068,232.69,0.7239
4069,193.37,0.5326
4070,241.06,0.6209
4071,4.78,0.6147
4072,112.27,0.4625
4073,225.05,0.2718
4074,4.61,0.3821
4075,4.72,0.47
4076,141.48,0.4833
4077,221.28,0.6773
4078,241.49,0.8415
4079,245.17,0.9292
4080,208.34,0.9524
4081,250.18,0.7626
4082,250.04,0.5695
4083,6.16,0.4065
4084,5.72,0.3594
4085,6.25,0.2758
4086,191.85,0.3826
4087,146.36,0.4921
4088,138.56,0.6396
4089,141.45,0.4886
4090,189.18,0.4816
4091,4.67,0.5582
4092,137.66,0.6395
4093,233.56,0.4892
4094,242.21,0.4883
4095,2.85,0.492
4096,3.55,0.42
4097,142.28,0.3375
4098,144.3,0.4429
4099,139.89,0.546
4100,133.47,0.5449
4101,131.46,0.5517
4102,140.83,0.4425
4103,152.71,0.5364
4104,4.6,0.5669
4105,249.87,0.633
4106,169.26,0.6924
4107,222.73,0.8846
4108,226.36,0.8693
4109,242.91,0.8927
4110,230.96,0.7179
4111,198.31,0.6417
4112,5.9,0.548
4113,131.89,0.4818
4114,126.72,0.3267
4115,148.99,0.4644
4116,6.0,0.5163
4117,176.53,0.6085
4118,196.23,0.6725
4119,241.12,0.7564
4120,228.26,0.6177
4121,110.14,0.566
4122,4.5,0.508
4123,132.12,0.5061
4124,169.25,0.6038
4125,225.92,0.7914
4126,231.21,0.6903
4127,237.18,0.659
4128,6.71,0.6297
4129,130.45,0.5464
4130,189.62,0.3588
4131,127.9,0.4641
4132,4.53,0.5516
4133,137.3,0.5109
4134,239.01,0.4113
4135,139.14,0.5272
4136,4.31,0.5432
4137,148.33,0.4661
4138,157.08,0.4723
4139,143.4,0.5839
4140,146.83,0.4697
4141,142.76,0.4695
4142,6.74,0.5254
4143,156.79,0.6024
4144,212.65,0.636
4145,242.35,0.7794
4146,184.39,0.8348
4147,184.54,0.8557
4148,225.54,0.8398
4149,238.53,0.8706
4150,222.58,0.7266
4151,222.64,0.5495
4152,5.94,0.4619
4153,5.96,0.396
4154,129.94,0.3593
4155,140.94,0.3595
4156,177.1,0.4783
4157,6.16,0.4887
4158,153.24,0.4871
4159,142.84,0.4579
4160,138.93,0.5777
4161,140.99,0.4593
4162,154.69,0.5204
4163,6.4,0.5733
4164,218.64,0.6536
4165,204.55,0.7233
4166,240.53,0.9051
4167,241.07,0.9161
4168,231.79,0.9076
4169,232.31,0.8249
4170,194.01,0.7732
4171,137.97,0.5911
4172,176.93,0.5118
4173,6.05,0.4636
4174,133.96,0.3565
4175,134.24,0.219
4176,5.2,0.3854
4177,6.5,0.476
4178,212.32,0.5635
4179,246.36,0.7573
4180,242.66,0.945
4181,245.48,0.9459
4182,239.28,0.9308
4183,213.39,0.8422
4184,227.65,0.758
4185,132.75,0.6898
4186,141.18,0.6774
4187,154.72,0.6055
4188,197.99,0.6069
4189,138.49,0.6019
4190,134.49,0.5832
4191,135.03,0.4528
4192,131.54,0.4445
4193,36.28,0.5183
4194,128.12,0.5727
4195,226.08,0.4701
4196,202.44,0.445
4197,4.29,0.3454
4198,5.25,0.1673
4199,4.6,0.1096
4200,5.22,0.2173
4201,130.93,0.2179
4202,137.8,0.2191
4203,6.02,0.3213
4204,6.02,0.3274
4205,132.0,0.2191
4206,138.44,0.2179
4207,3.57,0.4079
4208,4.47,0.4521
4209,241.66,0.3439
4210,186.8,0.3444
4211,4.26,0.344
4212,4.21,0.152
4213,3.96,0.1941
4214,3.56,0.3014
4215,239.09,0.4022
4216,137.23,0.5438
4217,129.23,0.6603
4218,179.53,0.5941
4219,148.02,0.6086
4220,156.99,0.6666
4221,155.15,0.6326
4222,201.19,0.6834
4223,137.38,0.7496
4224,211.04,0.8122
4225,238.96,0.7631
4226,232.82,0.7656
4227,140.32,0.718
4228,140.42,0.632
4229,152.08,0.5896
4230,132.35,0.5701
4231,180.27,0.5475
4232,116.14,0.4284
4233,112.37,0.3283
4234,4.38,0.2889
4235,8.24,0.2988
4236,131.38,0.2116
4237,128.51,0.3077
4238,4.25,0.4318
4239,123.56,0.4412
4240,162.06,0.4469
4241,143.07,0.5727
4242,135.58,0.6466
4243,160.23,0.6415
4244,215.2,0.7049
4245,155.72,0.7601
4246,221.62,0.791
4247,204.04,0.7328
4248,198.61,0.7623
4249,142.94,0.7864
4250,192.29,0.825
4251,251.52,0.8563
4252,251.86,0.7462
4253,237.48,0.7108
4254,6.4,0.6901
4255,148.46,0.6301
4256,225.77,0.4418
4257,177.52,0.4409
4258,4.01,0.448
4259,5.31,0.3929
4260,157.28,0.378
4261,157.43,0.5217
4262,159.0,0.6318
4263,182.23,0.6848
4264,141.8,0.5615
4265,222.96,0.4368
4266,4.58,0.4689
4267,4.37,0.4682
4268,222.08,0.2921
4269,140.92,0.2928
4270,4.6,0.4675
4271,5.5,0.4456
4272,220.98,0.4925
4273,194.9,0.4943
4274,199.04,0.6795
4275,6.9,0.6906
4276,235.0,0.5899
4277,234.77,0.4368
4278,70.11,0.5393
4279,9.15,0.5513
4280,134.02,0.5634
4281,249.84,0.7087
4282,249.79,0.8621
4283,250.3,0.7565
4284,199.31,0.5573
4285,3.07,0.36
4286,2.96,0.2734
4287,5.16,0.2675
4288,142.9,0.4512
4289,192.0,0.4533
4290,230.86,0.4554
4291,5.58,0.5066
4292,7.76,0.5439
4293,206.36,0.5256
4294,238.25,0.6667
4295,208.08,0.8328
4296,180.52,0.8487
4297,213.74,0.66
4298,226.02,0.6725
4299,4.33,0.6993
4300,223.56,0.7008
4301,213.75,0.6998
4302,215.64,0.8774
4303,224.74,0.8774
4304,224.51,0.8927
4305,223.64,0.7225
4306,232.68,0.7107
4307,4.64,0.7223
4308,210.04,0.7396
4309,238.98,0.5557
4310,245.03,0.5557
4311,4.68,0.3892
4312,4.7,0.1994
4313,3.58,0.0055
4314,3.58,0.0065
4315,4.63,0.1303
4316,5.9,0.2415
4317,158.27,0.3476
4318,141.38,0.3483
4319,135.16,0.5048
4320,5.58,0.4911
4321,199.89,0.4907
4322,141.31,0.5359
4323,140.8,0.6925
4324,191.32,0.5354
4325,199.63,0.5397
4326,5.18,0.6227
4327,146.67,0.6642
4328,243.63,0.6653
4329,242.76,0.8317
4330,201.04,0.9124
4331,211.44,0.9116
4332,246.74,0.7204
4333,242.64,0.5636
4334,5.67,0.3968
4335,6.73,0.2021
4336,4.65,0.1948
4337,5.3,0.1927
4338,233.55,0.1903
4339,3.11,0.3849
4340,3.78,0.5696
4341,245.84,0.5686
4342,234.3,0.6906
4343,232.29,0.7921
4344,154.37,0.5975
4345,129.7,0.4122
4346,4.6,0.2285
4347,4.5,0.2156
4348,4.53,0.2557
4349,138.42,0.3713
4350,179.31,0.3727
4351,148.04,0.5254
4352,6.19,0.5376
4353,193.86,0.511
4354,153.58,0.3962
4355,146.26,0.5797
4356,5.68,0.6089
4357,233.77,0.5933
4358,230.07,0.482
4359,134.2,0.4864
4360,8.23,0.4977
4361,11.24,0.5125
4362,247.76,0.6026
4363,248.36,0.7826
4364,245.92,0.9719
4365,231.4,0.9727
4366,245.96,0.7768
4367,248.74,0.5818
4368,5.54,0.3979
4369,4.06,0.2022
4370,3.38,0.1997
4371,3.36,0.3907
4372,245.68,0.5692
4373,242.28,0.7497
4374,225.44,0.8986
4375,227.11,0.7037
4376,188.06,0.6047
4377,4.03,0.539
4378,119.54,0.4934
4379,143.91,0.3453
4380,170.54,0.4367
4381,4.53,0.5286
4382,117.28,0.6045
4383,233.52,0.6559
4384,238.06,0.8407
4385,234.25,0.9281
4386,233.62,0.938
4387,225.59,0.9288
4388,245.86,0.9114
4389,226.71,0.8813
4390,212.65,0.8772
4391,196.3,0.8257
4392,220.43,0.8079
4393,182.06,0.7535
4394,204.6,0.7305
4395,145.29,0.5573
4396,167.72,0.5355
4397,5.69,0.4903
4398,154.99,0.4997
4399,148.63,0.3708
4400,156.86,0.4744
4401,7.96,0.548
4402,134.17,0.5994
4403,246.16,0.5845
4404,212.41,0.6973
4405,138.35,0.5956
4406,147.82,0.5115
4407,8.1,0.5261
4408,141.93,0.6091
4409,230.44,0.6024
4410,241.28,0.7093
4411,139.54,0.7908
4412,140.68,0.8008
4413,242.99,0.7614
4414,242.74,0.6544
4415,192.53,0.5458
4416,6.79,0.354
4417,6.06,0.2901
4418,5.25,0.254
4419,163.48,0.4135
4420,147.76,0.4141
4421,204.51,0.5625
4422,6.75,0.5859
4423,189.28,0.6305
4424,192.48,0.6213
4425,203.06,0.7644
4426,193.12,0.8006
4427,184.24,0.8383
4428,234.13,0.8172
4429,239.28,0.8437
4430,176.89,0.8771
4431,225.94,0.8677
4432,225.6,0.8609
4433,222.53,0.7245
4434,230.78,0.5485
4435,7.81,0.3738
4436,7.78,0.2006
4437,9.0,0.1955
4438,7.8,0.3852
4439,224.43,0.4856
4440,242.98,0.484
4441,132.3,0.673
4442,6.94,0.6919
4443,242.13,0.6964
4444,247.89,0.7899
4445,248.62,0.9491
4446,248.2,0.7578
4447,204.26,0.7566
4448,4.97,0.7104
4449,246.48,0.6765
4450,191.32,0.6703
4451,206.1,0.8004
4452,196.62,0.7793
4453,166.24,0.7376
4454,220.33,0.7113
4455,139.66,0.7168
4456,173.42,0.5883
4457,203.46,0.4834
4458,6.89,0.4965
4459,90.3,0.5094
4460,155.94,0.3489
4461,189.34,0.3468
4462,4.55,0.4752
4463,4.3,0.5497
4464,249.44,0.5973
4465,248.35,0.7939
4466,248.27,0.9512
4467,248.34,0.9377
4468,199.36,0.9046
4469,232.72,0.8255
4470,207.28,0.7301
4471,150.18,0.7325
4472,130.01,0.7311
4473,202.44,0.7481
4474,230.94,0.7456
4475,228.38,0.8061
4476,147.11,0.6463
4477,204.98,0.6037
4478,4.3,0.5286
4479,178.18,0.5266
4480,135.24,0.3643
4481,144.56,0.3636
4482,3.76,0.4057
4483,3.46,0.4461
4484,230.36,0.5283
4485,185.37,0.7135
4486,246.48,0.829
4487,233.34,0.8148
4488,146.71,0.7875
4489,212.71,0.7463
4490,151.52,0.7151
4491,195.38,0.6016
4492,194.74,0.5888
4493,5.92,0.6257
4494,196.9,0.5662
4495,197.29,0.521
4496,121.54,0.6517
4497,138.73,0.4967
4498,167.93,0.4394
4499,4.75,0.4678
4500,126.26,0.4825
4501,156.77,0.352
4502,156.92,0.4527
4503,6.16,0.5497
4504,129.63,0.6169
4505,246.53,0.6711
4506,240.0,0.8023
4507,224.16,0.7016
4508,168.86,0.5061
4509,4.78,0.5148
4510,4.02,0.5363
4511,250.88,0.6024
4512,250.81,0.8008
4513,250.76,1.0
4514,250.83,0.9089
4515,250.98,0.7104
4516,137.94,0.5126
4517,4.66,0.3149
4518,5.5,0.2467
4519,5.72,0.2707
4520,166.38,0.3742
4521,167.81,0.3733
4522,132.88,0.5082
4523,4.45,0.5159
4524,172.92,0.5069
4525,175.96,0.512
4526,156.72,0.6345
4527,139.2,0.6784
4528,156.33,0.6951
4529,227.3,0.5744
4530,196.72,0.468
4531,7.0,0.5106
4532,7.24,0.4338
4533,209.2,0.4074
4534,132.1,0.5399
4535,163.98,0.6446
4536,171.33,0.5913
4537,137.0,0.4886
4538,143.13,0.3606
4539,4.8,0.339
4540,5.2,0.4141
4541,144.63,0.4068
4542,230.07,0.4081
4543,134.09,0.5991
4544,6.38,0.6835
4545,242.07,0.6941
4546,249.26,0.7087
4547,243.17,0.901
4548,152.25,0.7094
4549,244.76,0.6127
4550,4.49,0.5282
4551,129.38,0.5349
4552,138.49,0.526
4553,160.44,0.714
4554,233.72,0.6144
4555,237.6,0.5071
4556,5.96,0.3822
4557,5.38,0.1981
4558,5.57,0.0114
4559,5.5,0.1755
4560,6.15,0.2766
4561,209.32,0.2759
4562,130.74,0.2751
4563,4.71,0.3779
4564,4.5,0.3924
4565,133.62,0.4398
4566,227.34,0.6095
4567,189.54,0.7663
4568,215.12,0.6625
4569,198.82,0.5569
4570,4.97,0.5191
4571,96.42,0.4863
4572,142.63,0.5176
4573,174.54,0.7101
4574,237.58,0.8029
4575,243.64,0.7941
4576,211.46,0.7478
4577,131.78,0.6482
4578,117.1,0.5079
4579,114.06,0.4515
4580,69.72,0.4671
4581,141.55,0.5093
4582,151.1,0.4218
4583,169.44,0.371
4584,5.62,0.4043
4585,6.69,0.4277
4586,182.79,0.4872
4587,180.18,0.6842
4588,243.2,0.6843
4589,249.83,0.5448
4590,6.84,0.4822
4591,9.87,0.4837
4592,102.48,0.4787
4593,245.13,0.6271
4594,243.6,0.801
4595,190.86,0.8728
4596,225.5,0.8583
4597,191.47,0.6655
4598,227.12,0.5179
4599,4.54,0.341
4600,7.87,0.3683
4601,6.16,0.3583
4602,225.34,0.5305
4603,214.76,0.6442
4604,218.04,0.8289
4605,148.82,0.8345
4606,235.13,0.8465
4607,232.31,0.8346
4608,229.65,0.8844
4609,203.3,0.6984
4610,210.52,0.6413
4611,4.53,0.5793
4612,161.55,0.5923
4613,152.74,0.6241
4614,219.36,0.7779
4615,249.98,0.8462
4616,195.26,0.9075
4617,246.19,0.9228
4618,228.8,0.8784
4619,238.3,0.7247
4620,194.92,0.5302
4621,4.71,0.5042
4622,4.99,0.462
4623,196.64,0.3086
4624,185.96,0.4496
4625,4.75,0.5734
4626,179.46,0.5535
4627,158.55,0.5852
4628,171.92,0.7818
4629,225.24,0.8375
4630,248.5,0.8992
4631,248.61,0.9406
4632,235.06,0.9407
4633,223.16,0.7443
4634,225.39,0.5475
4635,5.04,0.5122
4636,4.59,0.5164
4637,191.31,0.5213
4638,228.36,0.6933
4639,231.37,0.6948
4640,218.4,0.5455
4641,6.37,0.4712
4642,6.25,0.3892
4643,136.25,0.3148
4644,129.65,0.3143
4645,126.12,0.4802
4646,5.75,0.5289
4647,212.02,0.6073
4648,196.62,0.6681
4649,226.86,0.665
4650,201.44,0.4979
4651,1.99,0.3419
4652,4.78,0.1635
4653,3.18,0.1646
4654,5.69,0.3063
4655,202.84,0.3468
4656,177.7,0.3484
4657,54.97,0.5169
4658,5.12,0.5334
4659,214.69,0.555
4660,223.31,0.514
4661,204.47,0.6986
4662,4.05,0.7204
4663,234.0,0.6014
4664,241.74,0.442
4665,75.83,0.5399
4666,6.75,0.4697
4667,125.46,0.4652
4668,146.99,0.5623
4669,236.15,0.7404
4670,196.2,0.8203
4671,227.54,0.8945
4672,224.62,0.7073
4673,238.87,0.6426
4674,4.05,0.6466
4675,116.04,0.648
4676,232.55,0.4582
4677,226.33,0.4587
4678,3.59,0.368
4679,4.64,0.1843
4680,3.56,0.0051
4681,4.74,0.0916
4682,4.2,0.2141
4683,110.85,0.3253
4684,156.45,0.3272
4685,141.5,0.3287
4686,7.06,0.3433
4687,6.02,0.3333
4688,129.04,0.3398
4689,144.03,0.4585
4690,149.55,0.627
4691,154.22,0.6377
4692,214.98,0.7177
4693,142.27,0.7884
4694,243.22,0.8476
4695,237.25,0.8286
4696,227.56,0.7193
4697,191.45,0.5287
4698,6.8,0.3418
4699,6.84,0.1614
4700,5.54,0.0098
4701,3.88,0.0081
4702,3.5,0.1314
4703,4.72,0.2744
4704,159.69,0.3715
4705,182.86,0.3734
4706,124.24,0.5143
4707,5.79,0.5701
4708,179.5,0.5572
4709,228.84,0.5701
4710,166.86,0.6718
4711,140.3,0.5311
4712,131.86,0.5049
4713,5.05,0.5648
4714,196.37,0.6457
4715,241.11,0.7312
4716,240.56,0.9188
4717,237.88,0.7656
4718,237.6,0.6792
4719,6.44,0.6871
4720,134.01,0.584
4721,250.34,0.3973
4722,110.08,0.397
4723,6.1,0.4838
4724,6.12,0.4834
4725,241.56,0.4005
4726,249.85,0.503
4727,7.28,0.6684
4728,133.2,0.6459
4729,211.18,0.5487
4730,213.72,0.6478
4731,129.35,0.6596
4732,130.12,0.4947
4733,147.81,0.3272
4734,6.69,0.2277
4735,6.07,0.1278
4736,6.07,0.0143
4737,6.15,0.0145
4738,7.12,0.1192
4739,6.96,0.2966
4740,135.83,0.4373
4741,226.13,0.4369
4742,180.49,0.5394
4743,6.71,0.5895
4744,133.99,0.5605
4745,197.98,0.4197
4746,190.12,0.4194
4747,6.02,0.4867
4748,6.28,0.5237
4749,217.42,0.566
4750,243.84,0.7572
4751,242.57,0.9319
4752,243.1,0.8983
4753,222.86,0.9026
4754,175.81,0.8708
4755,249.17,0.8339
4756,203.16,0.7721
4757,197.34,0.7617
4758,146.18,0.7507
4759,162.93,0.7747
4760,235.6,0.8031
4761,232.92,0.8786
4762,232.5,0.7527
4763,239.82,0.6822
4764,6.8,0.6191
4765,148.22,0.6041
4766,154.63,0.4146
4767,213.94,0.4876
4768,4.9,0.5687
4769,97.25,0.6062
4770,248.73,0.5505
4771,201.18,0.6799
4772,144.91,0.6046
4773,165.32,0.4083
4774,3.86,0.4403
4775,5.3,0.5174
4776,240.87,0.5778
4777,240.49,0.7308
4778,240.26,0.8328
4779,193.58,0.7491
4780,131.76,0.5583
4781,137.04,0.3688
4782,3.97,0.2168
4783,5.25,0.2302
4784,5.2,0.306
4785,148.3,0.4106
4786,231.07,0.4106
4787,133.69,0.5509
4788,5.25,0.5555
4789,179.1,0.4956
4790,154.08,0.5073
4791,156.78,0.6579
4792,148.21,0.5167
4793,191.89,0.4878
4794,4.06,0.555
4795,118.25,0.6271
4796,240.17,0.662
4797,237.49,0.8606
4798,235.26,0.7697
4799,250.24,0.5799
4800,5.57,0.4972
4801,4.81,0.4625
4802,134.96,0.2641
4803,192.3,0.2643
4804,4.22,0.3745
4805,5.8,0.4387
4806,141.4,0.3738
4807,214.6,0.3745
4808,111.78,0.568
4809,5.2,0.6529
4810,245.64,0.6617
4811,246.73,0.7351
4812,225.45,0.8801
4813,202.77,0.8409
4814,185.06,0.8402
4815,197.0,0.6632
4816,245.9,0.698
4817,6.0,0.7345
4818,245.8,0.7729
4819,230.4,0.5796
4820,244.56,0.6959
4821,6.29,0.6996
4822,150.1,0.5206
4823,250.5,0.3305
4824,8.37,0.4999
4825,8.89,0.5544
4826,216.4,0.4648
4827,217.57,0.4636
4828,139.45,0.5661
4829,6.84,0.5108
4830,136.0,0.4374
4831,147.8,0.4505
4832,126.68,0.5978
4833,155.6,0.6514
4834,189.55,0.6799
4835,202.36,0.7481
4836,183.16,0.825
4837,211.32,0.7828
4838,250.9,0.7324
4839,137.18,0.7008
4840,139.9,0.7231
4841,143.94,0.7164
4842,239.03,0.8017
4843,242.51,0.6944
4844,243.05,0.6359
4845,6.79,0.6455
4846,71.44,0.6454
4847,250.88,0.4546
4848,242.4,0.4547
4849,6.58,0.5913
4850,6.9,0.5714
4851,240.71,0.5564
4852,226.3,0.7492
4853,223.8,0.9346
4854,245.52,0.9206
4855,236.8,0.9391
4856,223.44,0.9187
4857,249.18,0.9051
4858,198.48,0.8807
4859,228.68,0.8601
4860,206.6,0.6636
4861,197.81,0.5079
4862,5.56,0.3287
4863,5.54,0.1675
4864,6.4,0.1869
4865,6.79,0.3511
4866,221.82,0.5254
4867,209.1,0.5242
4868,221.76,0.522
4869,4.81,0.5357
4870,4.06,0.5559
4871,238.89,0.4852
4872,234.13,0.62
4873,134.03,0.7263
4874,171.94,0.6435
4875,135.86,0.5587
4876,136.27,0.5557
4877,128.94,0.5209
4878,130.4,0.5187
4879,128.71,0.5584
4880,133.15,0.5848
4881,185.49,0.6676
4882,161.68,0.7549
4883,233.06,0.7664
4884,236.94,0.6193
4885,147.48,0.5961
4886,3.08,0.5435
4887,132.9,0.4786
4888,167.88,0.365
4889,156.44,0.3675
4890,6.6,0.2657
4891,6.25,0.2409
4892,6.6,0.3082
4893,137.21,0.4917
4894,239.84,0.494
4895,234.15,0.4939
4896,9.11,0.3906
4897,6.5,0.2037
4898,9.1,0.02
4899,8.1,0.0171
4900,6.42,0.0162
4901,5.5,0.013
4902,5.4,0.0115
4903,5.08,0.0111
4904,6.29,0.0109
4905,5.9,0.0109
4906,5.18,0.2041
4907,5.5,0.3965
4908,244.55,0.5461
4909,244.82,0.7265
4910,191.48,0.921
4911,228.81,0.8957
4912,246.61,0.8673
4913,213.25,0.9078
4914,209.63,0.7272
4915,241.59,0.6386
4916,5.0,0.6321
4917,136.71,0.627
4918,205.14,0.6269
4919,203.37,0.8072
4920,241.5,0.8865
4921,228.55,0.9152
4922,234.97,0.9449
4923,240.79,0.9377
4924,240.13,0.7576
4925,232.62,0.5718
4926,5.2,0.5569
4927,4.66,0.5434
4928,222.23,0.5123
4929,223.43,0.5118
4930,194.08,0.7081
4931,4.53,0.6593
4932,248.04,0.5931
4933,161.78,0.5511
4934,141.32,0.6854
4935,142.02,0.4919
4936,171.06,0.52
4937,8.16,0.5859
4938,196.59,0.6561
4939,223.02,0.6511
4940,229.06,0.7635
4941,164.83,0.7288
4942,147.58,0.6583
4943,153.5,0.6361
4944,135.67,0.6774
4945,201.48,0.5632
4946,216.04,0.446
4947,6.0,0.4601
4948,8.21,0.4352
4949,153.18,0.2658
4950,170.54,0.2674
4951,6.07,0.3854
4952,7.97,0.4184
4953,154.54,0.4683
4954,194.01,0.6322
4955,232.38,0.7961
4956,209.38,0.854
4957,211.09,0.7026
4958,226.42,0.6086
4959,6.25,0.5488
4960,115.78,0.5179
4961,135.23,0.4471
4962,172.8,0.5791
4963,138.68,0.49
4964,169.93,0.3856
4965,5.3,0.2516
4966,5.76,0.2704
4967,6.68,0.2887
4968,162.0,0.4044
4969,192.56,0.4046
4970,148.77,0.4039
4971,6.04,0.384
4972,5.82,0.3862
4973,137.26,0.4082
4974,195.29,0.5137
4975,176.06,0.514
4976,136.88,0.4089
4977,6.15,0.2566
4978,6.96,0.1186
4979,6.5,0.1198
4980,4.96,0.298
4981,138.41,0.4077
4982,227.1,0.4058
4983,142.88,0.5106
4984,4.22,0.5099
4985,134.88,0.4755
4986,137.56,0.364
4987,184.44,0.4544
4988,4.56,0.4858
4989,116.4,0.4828
4990,173.78,0.3381
4991,133.8,0.4078
4992,5.0,0.4394
4993,91.05,0.4278
4994,155.56,0.4472
4995,159.4,0.6257
4996,157.86,0.7508
4997,226.33,0.7831
4998,246.08,0.775
4999,195.64,0.8143
5000,149.41,0.8139
5001,206.54,0.7298
5002,225.87,0.6742
5003,141.8,0.6661
5004,126.68,0.5045
5005,139.35,0.327
5006,6.25,0.218
5007,5.69,0.1193
5008,6.65,0.1178
5009,4.42,0.2219
5010,137.5,0.2233
5011,135.23,0.2955
5012,7.46,0.4412
5013,96.14,0.4786
5014,185.11,0.5036
5015,183.8,0.6822
5016,166.25,0.7998
5017,228.95,0.8312
5018,241.93,0.8725
5019,224.03,0.9265
5020,235.03,0.9302
5021,233.25,0.9216
5022,233.54,0.8451
5023,231.27,0.7924
5024,129.16,0.7782
5025,169.65,0.7575
5026,215.68,0.5736
5027,207.84,0.4748
5028,3.26,0.4323
5029,6.64,0.4534
5030,116.92,0.3987
5031,241.88,0.4001
5032,140.0,0.5183
5033,4.96,0.6022
5034,153.27,0.5607
5035,220.95,0.5685
5036,190.45,0.6793
5037,149.65,0.7566
5038,142.32,0.7563
5039,249.05,0.7566
5040,220.66,0.8304
5041,190.84,0.9179
5042,241.14,0.9042
5043,250.79,0.923
5044,232.04,0.7726
5045,244.03,0.5817
5046,4.28,0.383
5047,4.49,0.2008
5048,4.49,0.1104
5049,6.05,0.2184
5050,132.0,0.3018
5051,138.17,0.3022
5052,107.82,0.4614
5053,5.04,0.5432
5054,203.37,0.6182
5055,233.46,0.7309
5056,231.18,0.8398
5057,247.58,0.679
5058,140.01,0.4937
5059,4.0,0.4234
5060,3.75,0.3401
5061,143.96,0.3374
5062,144.29,0.4528
5063,136.71,0.595
5064,147.11,0.678
5065,180.08,0.6865
5066,246.87,0.7282
5067,154.85,0.7226
5068,188.39,0.7194
5069,140.15,0.6908
5070,176.16,0.7645
5071,211.32,0.6173
5072,246.31,0.5084
5073,5.8,0.5225
5074,5.18,0.5508
5075,193.62,0.5071
5076,246.43,0.687
5077,192.14,0.7181
5078,228.76,0.5656
5079,43.83,0.4801
5080,4.45,0.5085
5081,140.45,0.508
5082,227.38,0.6722
5083,228.08,0.7914
5084,247.47,0.681
5085,152.3,0.5
5086,3.53,0.5102
5087,2.97,0.3137
5088,240.69,0.1943
5089,3.84,0.3854
5090,4.23,0.4955
5091,240.56,0.4351
5092,139.38,0.4359
5093,165.86,0.437
5094,4.79,0.2473
5095,5.64,0.2485
5096,5.4,0.2641
5097,140.84,0.4288
5098,185.16,0.4289
5099,208.96,0.6179
5100,5.86,0.6712
5101,239.68,0.6845
5102,206.88,0.5206
5103,201.65,0.707
5104,5.85,0.6445
5105,236.88,0.6435
5106,162.22,0.4855
5107,205.6,0.4853
5108,5.73,0.2981
5109,5.72,0.173
5110,4.69,0.0948
5111,7.16,0.1811
5112,108.59,0.1825
5113,112.72,0.2945
5114,7.49,0.3946
5115,143.53,0.4453
5116,131.26,0.4415
5117,171.52,0.5393
5118,107.96,0.5285
5119,128.83,0.4369
5120,130.12,0.4569
5121,17.62,0.5231
5122,196.32,0.5662
5123,190.02,0.653
5124,182.27,0.8281
5125,237.78,0.8595
5126,234.79,0.809
5127,235.17,0.8564
5128,127.38,0.7701
5129,241.12,0.584
5130,130.77,0.5741
5131,4.07,0.5905
5132,222.91,0.4023
5133,147.72,0.3042
5134,7.76,0.4949
5135,9.05,0.51
5136,240.58,0.5853
5137,241.62,0.7298
5138,241.12,0.7247
5139,186.92,0.5346
5140,2.65,0.4491
5141,4.93,0.4465
5142,135.59,0.4248
5143,237.96,0.5381
5144,160.02,0.6927
5145,143.04,0.7679
5146,196.59,0.7424
5147,228.92,0.7803
5148,206.27,0.7972
5149,207.07,0.6438
5150,164.02,0.5523
5151,6.3,0.513
5152,115.56,0.4556
5153,157.52,0.3266
5154,135.85,0.3974
5155,4.09,0.4707
5156,94.06,0.5225
5157,206.52,0.6153
5158,221.67,0.8033
5159,250.94,0.9196
5160,237.23,0.9545
5161,238.22,0.7807
5162,249.74,0.5847
5163,6.22,0.3985
5164,7.93,0.3683
5165,6.32,0.358
5166,200.85,0.5171
5167,236.95,0.515
5168,203.45,0.5141
5169,5.41,0.3566
5170,5.09,0.1685
5171,5.67,0.1841
5172,3.7,0.3617
5173,222.76,0.3596
5174,225.68,0.4803
5175,2.47,0.6694
5176,155.29,0.6511
5177,238.16,0.6048
5178,200.1,0.7892
5179,168.24,0.8419
5180,231.1,0.7986
5181,220.66,0.6412
5182,184.4,0.6048
5183,5.04,0.6208
5184,122.99,0.63
5185,251.06,0.4844
5186,232.0,0.4846
5187,3.94,0.3899
5188,5.2,0.1925
